sep=,
2024-01-30 07:28:22,827
2024-01-30 07:30:29,830
2024-01-30 07:32:36,832
2024-01-30 07:34:43,830
2024-01-30 07:36:50,827
2024-01-30 07:38:57,830
2024-01-30 07:41:04,832
2024-01-30 07:43:11,836
2024-01-30 07:45:18,842
2024-01-30 07:47:25,842
2024-01-30 07:49:32,845
2024-01-30 07:51:39,842
2024-01-30 07:53:46,844
2024-01-30 07:55:53,845
2024-01-30 07:58:00,846
2024-01-30 08:00:07,839
2024-01-30 08:02:14,846
2024-01-30 08:04:21,852
2024-01-30 08:06:28,848
2024-01-30 08:08:35,864
2024-01-30 08:10:42,862
2024-01-30 08:12:49,858
2024-01-30 08:14:56,858
2024-01-30 08:17:03,859
2024-01-30 08:19:10,854
2024-01-30 08:21:17,851
2024-01-30 08:23:24,849
2024-01-30 08:25:31,848
2024-01-30 08:27:38,847
2024-01-30 08:29:45,852
2024-01-30 08:31:52,849
2024-01-30 08:34:00,847
2024-01-30 08:36:07,847
2024-01-30 08:38:14,850
2024-01-30 08:40:21,855
2024-01-30 08:42:28,852
2024-01-30 08:44:35,861
2024-01-30 08:46:42,862
2024-01-30 08:48:49,862
2024-01-30 08:50:56,863
2024-01-30 08:53:03,865
2024-01-30 08:55:10,866
2024-01-30 08:57:17,860
2024-01-30 08:59:24,866
2024-01-30 09:01:31,862
2024-01-30 09:03:38,870
2024-01-30 09:05:45,863
2024-01-30 09:07:52,871
2024-01-30 09:09:59,1016
2024-01-30 09:12:06,1164
2024-01-30 09:14:13,1335
2024-01-30 09:16:20,1333
2024-01-30 09:18:27,1230
2024-01-30 09:20:34,1177
2024-01-30 09:22:41,1182
2024-01-30 09:24:46,1241
2024-01-30 09:26:53,1239
2024-01-30 09:29:00,1234
2024-01-30 09:31:07,1225
2024-01-30 09:33:14,1221
2024-01-30 09:35:21,1218
2024-01-30 09:37:29,1224
2024-01-30 09:39:36,1234
2024-01-30 09:41:43,1236
2024-01-30 09:43:50,1238
2024-01-30 09:45:57,1234
2024-01-30 09:48:04,1231
2024-01-30 09:50:11,1223
2024-01-30 09:52:18,1232
2024-01-30 09:54:25,1229
2024-01-30 09:56:32,1215
2024-01-30 09:58:39,1223
2024-01-30 10:00:46,1214
2024-01-30 10:02:53,1205
2024-01-30 10:05:00,1216
2024-01-30 10:07:07,1218
2024-01-30 10:09:14,1220
2024-01-30 10:11:21,1217
2024-01-30 10:13:28,1206
2024-01-30 10:15:35,1199
2024-01-30 10:17:42,1194
2024-01-30 10:19:49,1181
2024-01-30 10:21:56,1178
2024-01-30 10:24:03,1179
2024-01-30 10:26:10,1178
2024-01-30 10:28:17,1174
2024-01-30 10:30:24,1175
2024-01-30 10:32:31,1172
2024-01-30 10:34:38,1166
2024-01-30 10:36:45,1165
2024-01-30 10:38:52,1160
2024-01-30 10:40:59,1160
2024-01-30 10:43:06,1150
2024-01-30 10:45:13,1135
2024-01-30 10:47:20,1123
2024-01-30 10:49:28,1126
2024-01-30 10:51:35,1117
2024-01-30 10:53:42,1121
2024-01-30 10:55:49,1130
2024-01-30 10:57:56,1124
2024-01-30 11:00:03,1120
2024-01-30 11:02:10,1110
2024-01-30 11:04:17,1118
2024-01-30 11:06:24,1115
2024-01-30 11:08:31,1116
2024-01-30 11:10:38,1110
2024-01-30 11:12:45,1118
2024-01-30 11:14:52,1118
2024-01-30 11:16:59,1113
2024-01-30 11:19:06,1095
2024-01-30 11:21:13,1077
2024-01-30 11:23:20,1047
2024-01-30 11:25:27,953
2024-01-30 11:27:34,966
2024-01-30 11:29:41,982
2024-01-30 11:31:48,993
2024-01-30 11:33:55,997
2024-01-30 11:36:02,1004
2024-01-30 11:38:09,1006
2024-01-30 11:40:16,1002
2024-01-30 11:42:23,992
2024-01-30 11:44:30,1017
2024-01-30 11:46:37,1019
2024-01-30 11:48:44,1021
2024-01-30 11:50:51,1030
2024-01-30 11:52:58,1039
2024-01-30 11:55:05,1057
2024-01-30 11:57:12,1060
2024-01-30 11:59:19,1063
2024-01-30 12:01:27,1075
2024-01-30 12:03:34,1091
2024-01-30 12:05:41,1080
2024-01-30 12:07:48,1072
2024-01-30 12:09:55,1073
2024-01-30 12:12:02,1060
2024-01-30 12:14:09,1066
2024-01-30 12:16:16,1066
2024-01-30 12:18:23,1062
2024-01-30 12:20:30,1058
2024-01-30 12:22:37,1061
2024-01-30 12:24:44,1059
2024-01-30 12:26:51,1060
2024-01-30 12:28:58,1055
2024-01-30 12:31:05,1051
2024-01-30 12:33:12,987
2024-01-30 12:35:19,893
2024-01-30 12:37:26,895
2024-01-30 12:39:33,897
2024-01-30 12:41:40,898
2024-01-30 12:43:47,897
2024-01-30 12:45:54,897
2024-01-30 12:48:01,887
2024-01-30 12:50:08,880
2024-01-30 12:52:15,881
2024-01-30 12:54:22,877
2024-01-30 12:56:29,869
2024-01-30 12:58:36,873
2024-01-30 13:00:43,873
2024-01-30 13:02:50,866
2024-01-30 13:04:57,859
2024-01-30 13:07:04,853
2024-01-30 13:09:11,850
2024-01-30 13:11:18,845
2024-01-30 13:13:26,844
2024-01-30 13:15:33,841
2024-01-30 13:17:40,839
2024-01-30 13:19:47,840
2024-01-30 13:21:54,838
2024-01-30 13:24:01,839
2024-01-30 13:26:08,836
2024-01-30 13:28:15,834
2024-01-30 13:30:22,831
2024-01-30 13:32:29,828
2024-01-30 13:34:36,819
2024-01-30 13:36:43,810
2024-01-30 13:38:50,806
2024-01-30 13:40:57,809
2024-01-30 13:43:04,810
2024-01-30 13:45:11,808
2024-01-30 13:47:18,807
2024-01-30 13:49:25,812
2024-01-30 13:51:32,814
2024-01-30 13:53:39,813
2024-01-30 13:55:46,810
2024-01-30 13:57:53,808
2024-01-30 14:00:00,810
2024-01-30 14:02:07,819
2024-01-30 14:04:14,826
2024-01-30 14:06:21,894
2024-01-30 14:08:28,927
2024-01-30 14:10:35,1007
2024-01-30 14:12:42,1091
2024-01-30 14:14:49,1179
2024-01-30 14:16:56,1262
2024-01-30 14:19:04,1337
2024-01-30 14:21:11,1416
2024-01-30 14:23:17,1443
2024-01-30 14:25:25,1533
2024-01-30 14:27:32,1558
2024-01-30 14:29:39,1651
2024-01-30 14:31:46,1666
2024-01-30 14:33:53,1689
2024-01-30 14:36:00,1762
2024-01-30 14:38:07,1800
2024-01-30 14:40:14,1851
2024-01-30 14:42:21,1925
2024-01-30 14:44:28,1915
2024-01-30 14:46:35,1899
2024-01-30 14:48:42,1891
2024-01-30 14:50:49,1904
2024-01-30 14:52:56,1904
2024-01-30 14:55:03,1892
2024-01-30 14:57:10,1888
2024-01-30 14:59:17,1863
2024-01-30 15:01:24,1850
2024-01-30 15:03:31,1835
2024-01-30 15:05:38,1735
2024-01-30 15:07:45,1680
2024-01-30 15:09:52,1543
2024-01-30 15:11:59,1552
2024-01-30 15:14:06,1561
2024-01-30 15:16:13,1561
2024-01-30 15:18:20,1551
2024-01-30 15:20:27,1532
2024-01-30 15:22:34,1523
2024-01-30 15:24:41,1524
2024-01-30 15:26:48,1521
2024-01-30 15:28:55,1502
2024-01-30 15:31:02,1493
2024-01-30 15:33:09,1489
2024-01-30 15:35:16,1483
2024-01-30 15:37:24,1468
2024-01-30 15:39:31,1463
2024-01-30 15:41:38,1464
2024-01-30 15:43:45,1459
2024-01-30 15:45:52,1452
2024-01-30 15:47:59,1445
2024-01-30 15:50:06,1441
2024-01-30 15:52:13,1434
2024-01-30 15:54:20,1422
2024-01-30 15:56:27,1399
2024-01-30 15:58:34,1389
2024-01-30 16:00:41,1381
2024-01-30 16:02:48,1370
2024-01-30 16:04:55,1361
2024-01-30 16:07:02,1356
2024-01-30 16:09:09,1338
2024-01-30 16:11:16,1330
2024-01-30 16:13:23,1325
2024-01-30 16:15:30,1326
2024-01-30 16:17:37,1325
2024-01-30 16:19:44,1331
2024-01-30 16:21:51,1316
2024-01-30 16:23:58,1190
2024-01-30 16:26:05,1113
2024-01-30 16:28:12,1115
2024-01-30 16:30:17,1111
2024-01-30 16:32:24,1104
2024-01-30 16:34:31,1096
2024-01-30 16:36:38,1091
2024-01-30 16:38:45,1087
2024-01-30 16:40:52,1082
2024-01-30 16:43:00,1080
2024-01-30 16:45:07,1069
2024-01-30 16:47:14,1065
2024-01-30 16:49:21,1056
2024-01-30 16:51:28,1053
2024-01-30 16:53:35,1049
2024-01-30 16:55:42,1045
2024-01-30 16:57:49,1037
2024-01-30 16:59:56,1035
2024-01-30 17:02:03,1017
2024-01-30 17:04:10,1012
2024-01-30 17:06:17,1010
2024-01-30 17:08:24,1004
2024-01-30 17:10:31,995
2024-01-30 17:12:38,992
2024-01-30 17:16:52,985
2024-01-30 17:18:59,982
2024-01-30 17:21:06,973
2024-01-30 17:23:13,969
2024-01-30 17:25:20,971
2024-01-30 17:27:27,966
2024-01-30 17:29:34,958
2024-01-30 17:31:41,954
2024-01-30 17:33:48,953
2024-01-30 17:35:55,946
2024-01-30 17:38:02,945
2024-01-30 17:40:09,942
2024-01-30 17:42:16,944
2024-01-30 17:44:23,939
2024-01-30 17:46:30,943
2024-01-30 17:48:37,942
2024-01-30 17:50:44,930
2024-01-30 17:52:51,932
2024-01-30 17:54:59,937
2024-01-30 17:57:06,978
2024-01-30 17:59:13,982
2024-01-30 18:01:20,999
2024-01-30 18:03:27,1014
2024-01-30 18:05:34,1019
2024-01-30 18:07:41,1029
2024-01-30 18:09:48,1027
2024-01-30 18:11:55,1025
2024-01-30 18:14:02,1030
2024-01-30 18:16:09,1023
2024-01-30 18:18:16,1022
2024-01-30 18:20:23,1030
2024-01-30 18:22:30,1036
2024-01-30 18:24:37,1035
2024-01-30 18:26:44,1034
2024-01-30 18:28:51,1037
2024-01-30 18:30:58,1034
2024-01-30 18:33:05,1036
2024-01-30 18:35:12,1033
2024-01-30 18:37:19,1031
2024-01-30 18:39:26,1028
2024-01-30 18:41:33,1019
2024-01-30 18:43:40,1023
2024-01-30 18:45:47,1021
2024-01-30 18:47:54,1027
2024-01-30 18:50:01,1030
2024-01-30 18:52:08,1028
2024-01-30 18:54:15,1031
2024-01-30 18:56:22,1036
2024-01-30 18:58:29,1037
2024-01-30 19:00:36,1022
2024-01-30 19:02:43,1025
2024-01-30 19:04:50,1023
2024-01-30 19:06:58,1035
2024-01-30 19:09:05,975
2024-01-30 19:11:12,963
2024-01-30 19:13:19,913
2024-01-30 19:15:26,901
2024-01-30 19:17:33,885
2024-01-30 19:19:40,875
2024-01-30 19:21:47,874
2024-01-30 19:23:54,877
2024-01-30 19:26:01,878
2024-01-30 19:28:08,881
2024-01-30 19:30:15,887
2024-01-30 19:32:22,893
2024-01-30 19:34:29,910
2024-01-30 19:36:36,934
2024-01-30 19:38:43,927
2024-01-30 19:40:50,937
2024-01-30 19:45:04,942
2024-01-30 19:47:11,957
2024-01-30 19:49:18,964
2024-01-30 19:53:32,1280
2024-01-30 19:55:39,1375
2024-01-30 19:57:46,1375
2024-01-30 19:59:53,1439
2024-01-30 20:02:00,1485
2024-01-30 20:04:07,1487
2024-01-30 20:06:14,1486
2024-01-30 20:08:21,1491
2024-01-30 20:12:35,1496
2024-01-30 20:14:42,1490
2024-01-30 20:21:04,1478
2024-01-30 20:23:11,1475
2024-01-30 20:25:18,1469
2024-01-30 20:27:25,1461
2024-01-30 20:29:32,1462
2024-01-30 20:31:39,1461
2024-01-30 20:33:46,1471
2024-01-30 20:35:53,1431
2024-01-30 20:38:00,1391
2024-01-30 20:40:07,1275
2024-01-30 20:42:14,1248
2024-01-30 20:44:21,1282
2024-01-30 20:48:35,1303
2024-01-30 20:50:42,1327
2024-01-30 20:52:49,1336
2024-01-30 20:54:56,1333
2024-01-30 20:57:03,1349
2024-01-30 21:01:17,1302
2024-01-30 21:03:24,1266
2024-01-30 21:05:31,1197
2024-01-30 21:07:38,1195
2024-01-30 21:09:45,1204
2024-01-30 21:11:52,1222
2024-01-30 21:13:59,1233
2024-01-30 21:18:13,1233
2024-01-30 21:20:20,1230
2024-01-30 21:24:34,1231
2024-01-30 21:26:41,1236
2024-01-30 21:28:49,1229
2024-01-30 21:30:56,1217
2024-01-30 21:33:03,1207
2024-01-30 21:35:10,1208
2024-01-30 21:37:17,1211
2024-01-30 21:43:38,1208
2024-01-30 21:47:52,1194
2024-01-30 21:49:59,1193
2024-01-30 21:54:13,1187
2024-01-30 21:56:20,1185
2024-01-30 21:58:27,1188
2024-01-30 22:02:41,1192
2024-01-30 22:04:48,1184
2024-01-30 22:06:55,1187
2024-01-30 22:09:02,1188
2024-01-30 22:11:09,1199
2024-01-30 22:13:16,1201
2024-01-30 22:15:23,1200
2024-01-30 22:17:30,1193
2024-01-30 22:21:44,1174
2024-01-30 22:23:51,1171
2024-01-30 22:25:58,1166
2024-01-30 22:28:05,1164
2024-01-30 22:30:12,1164
2024-01-30 22:34:26,1162
2024-01-30 22:36:33,1160
2024-01-30 22:40:48,1159
2024-01-30 22:42:55,1160
2024-01-30 22:45:02,1165
2024-01-30 22:47:09,1162
2024-01-30 22:49:16,1161
2024-01-30 22:51:23,1168
2024-01-30 22:53:30,1174
2024-01-30 22:55:37,1169
2024-01-30 22:57:44,1165
2024-01-30 22:59:51,1167
2024-01-30 23:01:58,1163
2024-01-30 23:04:05,1159
2024-01-30 23:10:26,1150
2024-01-30 23:12:33,1144
2024-01-30 23:14:40,1144
2024-01-30 23:16:47,1127
2024-01-30 23:18:54,1118
2024-01-30 23:21:01,1107
2024-01-30 23:25:15,1125
2024-01-30 23:27:22,1141
2024-01-30 23:29:29,1146
2024-01-30 23:31:36,1149
2024-01-30 23:40:02,1136
2024-01-30 23:42:09,1129
2024-01-30 23:44:16,1128
2024-01-30 23:46:24,1127
2024-01-30 23:48:31,1128
2024-01-30 23:50:38,1126
2024-01-30 23:54:52,1112
2024-01-30 23:56:59,1111
2024-01-30 23:59:06,1110
2024-01-31 00:03:20,1103
2024-01-31 00:05:27,1102
2024-01-31 00:07:34,1097
2024-01-31 00:11:48,1090
2024-01-31 00:13:55,1091
2024-01-31 00:16:02,1093
2024-01-31 00:18:09,1100
2024-01-31 00:20:16,1099
2024-01-31 00:22:23,1094
2024-01-31 00:24:30,1096
2024-01-31 00:28:44,1086
2024-01-31 00:30:51,1079
2024-01-31 00:32:58,1075
2024-01-31 00:35:05,1082
2024-01-31 00:37:12,1079
2024-01-31 00:39:19,1077
2024-01-31 00:41:26,1073
2024-01-31 00:43:33,1069
2024-01-31 00:49:54,1065
2024-01-31 00:52:01,1067
2024-01-31 00:54:08,1057
2024-01-31 00:56:15,1056
2024-01-31 00:58:23,1051
2024-01-31 01:00:30,1046
2024-01-31 01:02:37,1041
2024-01-31 01:06:51,1043
2024-01-31 01:08:58,1043
2024-01-31 01:11:05,1042
2024-01-31 01:15:19,1029
2024-01-31 01:17:26,1024
2024-01-31 01:19:33,1025
2024-01-31 01:21:40,1018
2024-01-31 01:23:47,1018
2024-01-31 01:25:54,1016
2024-01-31 01:28:01,1013
2024-01-31 01:30:08,1001
2024-01-31 01:32:15,995
2024-01-31 01:34:22,990
2024-01-31 01:36:29,984
2024-01-31 01:42:50,988
2024-01-31 01:44:57,980
2024-01-31 01:49:11,971
2024-01-31 01:51:18,965
2024-01-31 01:53:25,964
2024-01-31 01:55:32,957
2024-01-31 01:57:39,954
2024-01-31 01:59:46,953
2024-01-31 02:01:53,952
2024-01-31 02:04:00,946
2024-01-31 02:06:07,940
2024-01-31 02:10:22,931
2024-01-31 02:12:29,929
2024-01-31 02:14:36,927
2024-01-31 02:16:43,927
2024-01-31 02:18:50,920
2024-01-31 02:20:57,913
2024-01-31 02:23:04,909
2024-01-31 02:25:11,901
2024-01-31 02:27:18,895
2024-01-31 02:33:39,900
2024-01-31 02:35:46,898
2024-01-31 02:37:53,896
2024-01-31 02:42:07,895
2024-01-31 02:44:14,892
2024-01-31 02:46:21,892
2024-01-31 02:48:28,886
2024-01-31 02:50:35,885
2024-01-31 02:54:49,891
2024-01-31 02:56:56,886
2024-01-31 02:59:03,884
2024-01-31 03:05:24,870
2024-01-31 03:07:31,869
2024-01-31 03:11:45,859
2024-01-31 03:13:52,848
2024-01-31 03:15:59,849
2024-01-31 03:18:06,849
2024-01-31 03:20:14,846
2024-01-31 03:22:21,841
2024-01-31 03:24:28,834
2024-01-31 03:26:35,831
2024-01-31 03:28:42,830
2024-01-31 03:32:56,818
2024-01-31 03:35:03,820
2024-01-31 03:37:10,815
2024-01-31 03:39:17,816
2024-01-31 03:43:31,807
2024-01-31 03:45:38,808
2024-01-31 03:47:45,804
2024-01-31 03:51:59,801
2024-01-31 03:54:06,798
2024-01-31 03:56:13,795
2024-01-31 03:58:20,791
2024-01-31 04:00:27,783
2024-01-31 04:04:41,781
2024-01-31 04:11:02,773
2024-01-31 04:15:16,769
2024-01-31 04:17:23,762
2024-01-31 04:19:30,759
2024-01-31 04:21:37,754
2024-01-31 04:23:44,747
2024-01-31 04:25:51,746
2024-01-31 04:27:58,744
2024-01-31 04:30:05,741
2024-01-31 04:32:12,743
2024-01-31 04:34:20,746
2024-01-31 04:36:27,752
2024-01-31 04:38:34,748
2024-01-31 04:40:41,758
2024-01-31 04:44:55,752
2024-01-31 04:47:02,751
2024-01-31 04:49:09,752
2024-01-31 04:51:16,743
2024-01-31 04:55:30,741
2024-01-31 04:57:37,742
2024-01-31 05:01:51,742
2024-01-31 05:03:58,729
2024-01-31 05:06:05,722
2024-01-31 05:08:12,720
2024-01-31 05:12:26,714
2024-01-31 05:14:33,719
2024-01-31 05:16:40,719
2024-01-31 05:18:47,712
2024-01-31 05:20:54,706
2024-01-31 05:25:08,702
2024-01-31 05:27:15,695
2024-01-31 05:29:22,690
2024-01-31 05:31:29,695
2024-01-31 05:33:36,699
2024-01-31 05:35:43,701
2024-01-31 05:37:50,702
2024-01-31 05:39:57,696
2024-01-31 05:42:04,693
2024-01-31 05:46:19,693
2024-01-31 05:48:26,686
2024-01-31 05:50:33,689
2024-01-31 05:54:47,688
2024-01-31 05:56:54,687
2024-01-31 05:59:01,687
2024-01-31 06:01:08,686
2024-01-31 06:03:15,686
2024-01-31 06:05:22,680
2024-01-31 06:07:29,679
2024-01-31 06:13:50,680
2024-01-31 06:15:57,675
2024-01-31 06:18:04,667
2024-01-31 06:20:11,664
2024-01-31 06:24:25,660
2024-01-31 06:28:39,664
2024-01-31 06:30:46,663
2024-01-31 06:32:53,655
2024-01-31 06:37:07,653
2024-01-31 06:39:14,657
2024-01-31 06:41:19,655
2024-01-31 06:45:33,656
2024-01-31 06:47:40,658
2024-01-31 06:49:48,658
2024-01-31 06:51:55,657
2024-01-31 06:58:16,650
2024-01-31 07:00:23,648
2024-01-31 07:02:30,646
2024-01-31 07:04:37,650
2024-01-31 07:08:51,654
2024-01-31 07:10:58,649
2024-01-31 07:13:05,653
2024-01-31 07:17:19,669
2024-01-31 07:19:26,662
2024-01-31 07:21:33,656
2024-01-31 07:23:40,652
2024-01-31 07:25:47,637
2024-01-31 07:27:54,629
2024-01-31 07:30:01,624
2024-01-31 07:32:08,675
2024-01-31 07:34:15,673
2024-01-31 07:36:22,696
2024-01-31 07:38:29,879
2024-01-31 07:42:43,852
2024-01-31 07:44:50,774
2024-01-31 07:46:57,773
2024-01-31 07:49:04,802
2024-01-31 07:51:11,814
2024-01-31 07:53:18,823
2024-01-31 07:55:25,819
2024-01-31 07:57:32,821
2024-01-31 07:59:39,825
2024-01-31 08:01:46,836
2024-01-31 08:03:53,840
2024-01-31 08:06:01,857
2024-01-31 08:08:08,858
2024-01-31 08:10:15,828
2024-01-31 08:12:22,828
2024-01-31 08:14:29,868
2024-01-31 08:16:36,885
2024-01-31 08:18:43,880
2024-01-31 08:20:50,881
2024-01-31 08:22:57,887
2024-01-31 08:25:04,900
2024-01-31 08:27:11,900
2024-01-31 08:29:18,906
2024-01-31 08:31:25,909
2024-01-31 08:33:32,911
2024-01-31 08:35:39,914
2024-01-31 08:37:46,913
2024-01-31 08:39:53,920
2024-01-31 08:42:00,903
2024-01-31 08:44:07,874
2024-01-31 08:46:14,842
2024-01-31 08:48:21,846
2024-01-31 08:50:28,859
2024-01-31 08:52:35,862
2024-01-31 08:54:42,863
2024-01-31 08:56:49,861
2024-01-31 08:58:56,858
2024-01-31 09:01:03,845
2024-01-31 09:03:10,838
2024-01-31 09:05:17,828
2024-01-31 09:07:24,826
2024-01-31 09:09:31,819
2024-01-31 09:11:38,808
2024-01-31 09:13:46,808
2024-01-31 09:15:53,805
2024-01-31 09:20:07,794
2024-01-31 09:22:14,784
2024-01-31 09:24:21,779
2024-01-31 09:26:28,777
2024-01-31 09:28:35,774
2024-01-31 09:30:42,768
2024-01-31 09:32:49,760
2024-01-31 09:37:03,758
2024-01-31 09:39:10,751
2024-01-31 09:41:17,753
2024-01-31 09:43:24,749
2024-01-31 09:45:31,746
2024-01-31 09:47:38,747
2024-01-31 09:49:45,740
2024-01-31 09:51:52,736
2024-01-31 09:53:59,737
2024-01-31 09:56:06,736
2024-01-31 09:58:13,736
2024-01-31 10:00:20,733
2024-01-31 10:02:27,733
2024-01-31 10:04:34,724
2024-01-31 10:06:41,722
2024-01-31 10:08:48,723
2024-01-31 10:10:55,721
2024-01-31 10:13:02,712
2024-01-31 10:15:09,710
2024-01-31 10:17:16,706
2024-01-31 10:19:23,701
2024-01-31 10:21:30,695
2024-01-31 10:23:37,692
2024-01-31 10:25:44,690
2024-01-31 10:27:52,690
2024-01-31 10:29:59,688
2024-01-31 10:32:06,686
2024-01-31 10:34:13,681
2024-01-31 10:36:20,678
2024-01-31 10:38:27,678
2024-01-31 10:40:34,671
2024-01-31 10:42:41,660
2024-01-31 10:44:48,659
2024-01-31 10:46:55,663
2024-01-31 10:49:02,658
2024-01-31 10:51:09,654
2024-01-31 10:53:16,649
2024-01-31 10:55:23,645
2024-01-31 10:57:30,642
2024-01-31 10:59:37,634
2024-01-31 11:01:44,636
2024-01-31 11:03:51,632
2024-01-31 11:05:58,628
2024-01-31 11:08:05,629
2024-01-31 11:10:12,622
2024-01-31 11:12:19,614
2024-01-31 11:14:26,610
2024-01-31 11:16:33,611
2024-01-31 11:18:40,609
2024-01-31 11:20:47,608
2024-01-31 11:22:54,605
2024-01-31 11:25:01,603
2024-01-31 11:27:08,603
2024-01-31 11:29:15,605
2024-01-31 11:31:22,602
2024-01-31 11:33:29,599
2024-01-31 11:35:36,600
2024-01-31 11:37:43,592
2024-01-31 11:39:50,583
2024-01-31 11:41:58,586
2024-01-31 11:44:05,586
2024-01-31 11:46:12,586
2024-01-31 11:48:19,585
2024-01-31 11:50:26,584
2024-01-31 11:52:33,581
2024-01-31 11:54:40,573
2024-01-31 11:56:47,570
2024-01-31 11:58:54,569
2024-01-31 12:01:01,566
2024-01-31 12:03:08,562
2024-01-31 12:05:15,561
2024-01-31 12:07:22,563
2024-01-31 12:09:29,560
2024-01-31 12:11:36,560
2024-01-31 12:13:43,556
2024-01-31 12:15:50,554
2024-01-31 12:17:57,552
2024-01-31 12:20:04,546
2024-01-31 12:22:11,547
2024-01-31 12:24:18,550
2024-01-31 12:26:25,552
2024-01-31 12:28:32,550
2024-01-31 12:30:39,545
2024-01-31 12:32:46,542
2024-01-31 12:34:53,542
2024-01-31 12:37:00,544
2024-01-31 12:39:07,540
2024-01-31 12:41:14,534
2024-01-31 12:43:21,528
2024-01-31 12:45:28,530
2024-01-31 12:47:35,533
2024-01-31 12:49:42,530
2024-01-31 12:51:49,530
2024-01-31 12:53:57,529
2024-01-31 12:56:04,525
2024-01-31 12:58:11,523
2024-01-31 13:00:18,525
2024-01-31 13:02:25,529
2024-01-31 13:04:32,528
2024-01-31 13:06:39,525
2024-01-31 13:08:46,527
2024-01-31 13:10:53,528
2024-01-31 13:13:00,526
2024-01-31 13:15:07,521
2024-01-31 13:17:14,519
2024-01-31 13:19:21,517
2024-01-31 13:21:28,515
2024-01-31 13:23:35,516
2024-01-31 13:25:42,517
2024-01-31 13:27:49,513
2024-01-31 13:29:56,516
2024-01-31 13:32:03,515
2024-01-31 13:36:17,512
2024-01-31 13:38:24,512
2024-01-31 13:40:31,518
2024-01-31 13:42:38,522
2024-01-31 13:44:45,525
2024-01-31 13:46:50,520
2024-01-31 13:48:57,523
2024-01-31 13:51:04,524
2024-01-31 13:53:11,524
2024-01-31 13:55:18,530
2024-01-31 13:57:25,539
2024-01-31 13:59:33,540
2024-01-31 14:01:40,540
2024-01-31 14:03:47,537
2024-01-31 14:05:54,539
2024-01-31 14:08:01,534
2024-01-31 14:10:08,539
2024-01-31 14:12:15,535
2024-01-31 14:14:22,538
2024-01-31 14:16:29,539
2024-01-31 14:18:36,539
2024-01-31 14:20:43,541
2024-01-31 14:22:50,546
2024-01-31 14:24:57,544
2024-01-31 14:29:11,545
2024-01-31 14:31:18,547
2024-01-31 14:33:25,546
2024-01-31 14:35:32,542
2024-01-31 14:37:39,543
2024-01-31 14:39:46,545
2024-01-31 14:41:53,547
2024-01-31 14:44:00,544
2024-01-31 14:46:07,543
2024-01-31 14:48:14,546
2024-01-31 14:50:21,542
2024-01-31 14:52:28,538
2024-01-31 14:54:35,536
2024-01-31 14:56:42,536
2024-01-31 14:58:49,534
2024-01-31 15:00:56,531
2024-01-31 15:03:03,531
2024-01-31 15:05:10,530
2024-01-31 15:07:17,529
2024-01-31 15:09:24,525
2024-01-31 15:11:32,529
2024-01-31 15:13:39,529
2024-01-31 15:15:46,529
2024-01-31 15:17:53,530
2024-01-31 15:20:00,530
2024-01-31 15:22:07,534
2024-01-31 15:24:14,529
2024-01-31 15:26:21,528
2024-01-31 15:28:28,523
2024-01-31 15:30:35,521
2024-01-31 15:32:42,519
2024-01-31 15:34:49,517
2024-01-31 15:36:56,516
2024-01-31 15:39:03,519
2024-01-31 15:41:10,515
2024-01-31 15:43:17,515
2024-01-31 15:45:24,517
2024-01-31 15:49:38,512
2024-01-31 15:51:45,509
2024-01-31 15:53:52,509
2024-01-31 15:55:59,508
2024-01-31 15:58:06,504
2024-01-31 16:00:13,506
2024-01-31 16:02:20,506
2024-01-31 16:04:27,509
2024-01-31 16:06:34,506
2024-01-31 16:08:41,507
2024-01-31 16:10:48,502
2024-01-31 16:12:55,504
2024-01-31 16:15:02,501
2024-01-31 16:17:09,497
2024-01-31 16:19:16,494
2024-01-31 16:21:23,496
2024-01-31 16:25:38,493
2024-01-31 16:27:45,494
